source_date,category,category_date,category_id,match_id,date,time,status,localteam_name,local_id,awayteam_name,away_id,local_winner,away_winner,win_type,win_round,win_minute,won_by_ko_type,won_by_ko_target,win_sub_type,win_points_score,local_strikes_total_head,local_strikes_total_body,local_strikes_total_leg,local_strikes_power_head,local_strikes_power_body,local_strikes_power_leg,local_takedowns_att,local_takedowns_landed,local_submissions,local_control_time,local_knockdowns,away_strikes_total_head,away_strikes_total_body,away_strikes_total_leg,away_strikes_power_head,away_strikes_power_body,away_strikes_power_leg,away_takedowns_att,away_takedowns_landed,away_submissions,away_control_time,away_knockdowns
14.07.2018,UFC Fight Night: Dos Santos vs. Ivanov,14.07.2018,97131,97132,2018-07-14,16:00,Final,Jennifer Maia,84527,Liz Carmouche,84423,False,True,Points,3,5:00,,,,"29-28, 30-27, 30-27",72.0,23.0,9.0,19.0,14.0,9.0,0.0,0.0,0.0,0:00,0.0,57.0,12.0,9.0,32.0,12.0,9.0,4.0,3.0,0.0,0:00,0.0
14.07.2018,UFC Fight Night: Dos Santos vs. Ivanov,14.07.2018,97131,97138,2018-07-14,16:00,Final,Said Nurmagomedov,84310,Justin Scoggins,94618,True,False,S Dec,3,5:00,,,,,83.0,16.0,14.0,40.0,13.0,12.0,11.0,1.0,0.0,0:00,0.0,62.0,14.0,11.0,18.0,4.0,10.0,1.0,0.0,0.0,0:00,0.0
16.07.2018,"DWTNCS Season 2, Week 5",16.07.2018,97146,97147,2018-07-16,21:00,Final,Jamie Colleen,96597,Maycee Barber,84541,False,True,KO,3,4:15,Elbows,,,,26.0,40.0,3.0,12.0,37.0,3.0,2.0,0.0,0.0,0:00,0.0,93.0,23.0,47.0,48.0,20.0,44.0,5.0,2.0,0.0,0:00,0.0
16.07.2018,"DWTNCS Season 2, Week 5",16.07.2018,97146,97148,2018-07-16,21:00,Final,Domingo Pilarte,85110,Vince Morales,84699,True,False,SUB,2,1:52,,,Rear Naked Choke,,49.0,11.0,7.0,22.0,7.0,5.0,2.0,1.0,1.0,0:00,0.0,68.0,15.0,10.0,33.0,11.0,10.0,0.0,0.0,0.0,0:00,1.0
16.07.2018,"DWTNCS Season 2, Week 5",16.07.2018,97146,97149,2018-07-16,21:00,Final,Chibwikem Onyenegecha,97150,Anthony Adams,87975,True,False,S Dec,3,5:00,,,,,85.0,13.0,54.0,29.0,9.0,46.0,0.0,0.0,0.0,0:00,0.0,63.0,23.0,21.0,15.0,17.0,19.0,5.0,0.0,0.0,0:00,0.0
16.07.2018,"DWTNCS Season 2, Week 5",16.07.2018,97146,97151,2018-07-16,21:00,Final,Angelo Trevino,97152,Austin Vanderford,97153,False,True,SUB,2,2:42,,,Rear Naked Choke,,69.0,4.0,0.0,38.0,2.0,0.0,3.0,0.0,0.0,0:00,1.0,49.0,5.0,3.0,24.0,4.0,2.0,4.0,0.0,1.0,0:00,0.0
16.07.2018,"DWTNCS Season 2, Week 5",16.07.2018,97146,97154,2018-07-16,21:00,Final,Antonio Jones,97155,Edmen Shahbazyan,84439,False,True,KO,1,0:40,Punches,,,,7.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0:00,0.0,27.0,8.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0:00,1.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91486,2018-07-22,03:30,Final,Corey Anderson,85543,Glover Teixeira,84291,True,False,Points,3,5:00,,,,"27-30, 27-30, 27-30",87.0,9.0,1.0,39.0,8.0,1.0,19.0,7.0,0.0,0:00,0.0,39.0,7.0,0.0,15.0,5.0,0.0,4.0,0.0,1.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91487,2018-07-22,03:30,Final,Abu Azaitar,89550,Vitor Miranda,91451,True,False,Points,3,5:00,,,,"28-29, 27-30, 27-30",109.0,15.0,4.0,33.0,11.0,4.0,1.0,1.0,0.0,0:00,0.0,32.0,6.0,7.0,10.0,3.0,6.0,4.0,3.0,1.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91485,2018-07-22,03:30,Final,Anthony Smith,84592,Mauricio Rua,87842,True,False,KO,1,1:29,Punches,,,,29.0,0.0,2.0,21.0,0.0,2.0,0.0,0.0,0.0,0:00,1.0,7.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91490,2018-07-22,03:30,Final,Nasrat Haqparast,84626,Marc Diakiese,84622,True,False,Points,3,5:00,,,,"26-30, 27-30, 27-30",180.0,11.0,7.0,79.0,7.0,7.0,2.0,0.0,0.0,0:00,1.0,194.0,24.0,2.0,28.0,20.0,2.0,4.0,0.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91489,2018-07-22,03:30,Final,David Zawada,85601,Danny Roberts,84516,False,True,S Dec,3,5:00,,,,,51.0,11.0,2.0,21.0,10.0,2.0,5.0,2.0,5.0,0:00,0.0,73.0,6.0,8.0,32.0,6.0,7.0,2.0,0.0,1.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91484,2018-07-22,03:30,Final,Aleksandar Rakic,84907,Justin Ledet,84328,True,False,Points,3,5:00,,,,"24-30, 24-30, 25-30",122.0,5.0,17.0,88.0,5.0,11.0,4.0,3.0,0.0,0:00,1.0,24.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91488,2018-07-22,03:30,Final,Marcin Tybura,84678,Stefan Struve,84426,True,False,Points,3,5:00,,,,"28-29, 27-30, 27-30",37.0,14.0,17.0,17.0,10.0,14.0,7.0,5.0,0.0,0:00,0.0,64.0,5.0,9.0,20.0,3.0,8.0,0.0,0.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91482,2018-07-22,03:30,Final,Emil Meek,86689,Bartosz Fabinski,88075,False,True,Points,3,5:00,,,,"29-28, 29-28, 30-27",60.0,5.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,0:00,0.0,40.0,5.0,3.0,28.0,4.0,3.0,9.0,6.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91481,2018-07-22,03:30,Final,Damir Hadzovic,84435,Nick Hein,84918,True,False,S Dec,3,5:00,,,,,127.0,17.0,11.0,48.0,12.0,11.0,0.0,0.0,0.0,0:00,1.0,182.0,12.0,4.0,32.0,8.0,3.0,0.0,0.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91480,2018-07-22,03:30,Final,Liu Pingyuan,85076,Damian Stasiak,91394,True,False,Points,3,5:00,,,,"28-29, 28-29, 27-30",64.0,10.0,3.0,21.0,8.0,3.0,1.0,1.0,2.0,0:00,0.0,29.0,11.0,9.0,11.0,7.0,6.0,8.0,3.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91483,2018-07-22,03:30,Final,Khalid Taha,84646,Nad Narimani,84620,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",44.0,6.0,7.0,24.0,3.0,5.0,0.0,0.0,0.0,0:00,0.0,56.0,10.0,3.0,37.0,5.0,3.0,11.0,6.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91478,2018-07-22,03:30,Final,Darko Stosic,84412,Jeremy Kimball,91479,True,False,KO,1,3:13,Elbows,,,,12.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0:00,0.0,13.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0:00,0.0
22.07.2018,UFC Fight Night: Shogun vs. Smith,22.07.2018,91476,91477,2018-07-22,03:30,Final,Manny Bermudez,84383,Davey Grant,85552,True,False,SUB,1,0:59,,,Triangle Choke,,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0:00,1.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0:00,0.0
23.07.2018,"DWTNCS Season 2, Week 6",23.07.2018,97156,97164,2018-07-23,21:00,Final,Canaan Kawaihae,97165,Chase Hooper,85613,False,True,Points,3,5:00,,,,"28-26, 29-26, 29-26",39.0,9.0,0.0,27.0,8.0,0.0,2.0,0.0,0.0,0:00,1.0,97.0,24.0,3.0,58.0,20.0,3.0,3.0,0.0,3.0,0:00,0.0
23.07.2018,"DWTNCS Season 2, Week 6",23.07.2018,97156,97162,2018-07-23,21:00,Final,Josh Appelt,97163,Jeff Hughes,84477,False,True,KO,1,4:26,Punch,,,,10.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0:00,0.0,69.0,4.0,3.0,44.0,4.0,3.0,3.0,2.0,0.0,0:00,1.0
23.07.2018,"DWTNCS Season 2, Week 6",23.07.2018,97156,97161,2018-07-23,21:00,Final,Sodiq Yusuff,84628,Mike Davis,84937,True,False,Points,3,5:00,,,,"27-30, 27-30, 27-30",173.0,9.0,32.0,76.0,7.0,28.0,1.0,0.0,0.0,0:00,1.0,115.0,34.0,6.0,48.0,23.0,6.0,4.0,0.0,0.0,0:00,0.0
23.07.2018,"DWTNCS Season 2, Week 6",23.07.2018,97156,97159,2018-07-23,21:00,Final,Chris Birchler,97160,Jimmy Crute,84367,False,True,KO,1,4:23,Punch,,,,83.0,5.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,0:00,0.0,78.0,15.0,7.0,46.0,12.0,7.0,0.0,0.0,0.0,0:00,0.0
23.07.2018,"DWTNCS Season 2, Week 6",23.07.2018,97156,97157,2018-07-23,21:00,Final,Alexander Munoz,86709,Nick Newell,97158,True,False,Points,3,5:00,,,,"27-30, 27-30, 27-30",73.0,12.0,11.0,40.0,10.0,11.0,6.0,4.0,0.0,0:00,0.0,97.0,7.0,10.0,37.0,7.0,9.0,0.0,0.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97179,2018-07-28,17:00,Final,Olivier Aubin-Mercier,85152,Alexander Hernandez,84282,False,True,Points,3,5:00,,,,"29-28, 29-28, 30-27",18.0,11.0,3.0,8.0,9.0,2.0,6.0,2.0,1.0,0:00,0.0,55.0,24.0,2.0,24.0,15.0,0.0,10.0,4.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97178,2018-07-28,17:00,Final,Tecia Torres,84469,Joanna Jedrzejczyk,85518,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",44.0,2.0,32.0,11.0,2.0,20.0,10.0,0.0,0.0,0:00,0.0,113.0,38.0,15.0,21.0,27.0,14.0,0.0,0.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97177,2018-07-28,17:00,Final,Jeremy Stephens,84466,Jose Aldo,84318,False,True,KO,1,4:19,Punches,,,,55.0,3.0,2.0,16.0,2.0,2.0,0.0,0.0,0.0,0:00,0.0,55.0,3.0,5.0,21.0,3.0,5.0,0.0,0.0,0.0,0:00,1.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97176,2018-07-28,17:00,Final,Dustin Poirier,84656,Eddie Alvarez,95080,True,False,KO,2,4:05,Punches,,,,101.0,6.0,8.0,44.0,4.0,6.0,0.0,0.0,2.0,0:00,1.0,53.0,15.0,8.0,10.0,10.0,6.0,3.0,0.0,1.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97175,2018-07-28,15:00,Final,Ion Cutelaba,84687,Gadzhimurad Antigulov,84780,True,False,KO,1,4:25,Elbows,,,,31.0,15.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,0:00,0.0,14.0,3.0,1.0,8.0,3.0,1.0,8.0,3.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97174,2018-07-28,15:00,Final,Islam Makhachev,84786,Kajan Johnson,94902,True,False,SUB,1,4:43,,,Armbar,,17.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,0:00,0.0,6.0,5.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97173,2018-07-28,15:00,Final,Austin Arnett,84344,Hakeem Dawodu,85309,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",67.0,1.0,0.0,22.0,1.0,0.0,4.0,0.0,0.0,0:00,0.0,108.0,18.0,44.0,28.0,8.0,39.0,1.0,0.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97172,2018-07-28,15:00,Final,Alex Morono,84601,Jordan Mein,94303,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",59.0,5.0,3.0,15.0,3.0,2.0,0.0,0.0,1.0,0:00,0.0,32.0,3.0,3.0,9.0,3.0,2.0,4.0,3.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97171,2018-07-28,13:00,Final,Alvaro Herrera,95724,Devin Powell,91644,False,True,KO,1,1:52,Kicks,,,,19.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0:00,0.0,14.0,7.0,5.0,3.0,5.0,4.0,1.0,0.0,0.0,0:00,1.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97170,2018-07-28,13:00,Final,Nina Nunes,84863,Randa Markos,84538,True,False,Points,3,5:00,,,,"28-29, 28-29, 28-29",84.0,10.0,24.0,20.0,6.0,23.0,0.0,0.0,0.0,0:33,0.0,68.0,2.0,2.0,20.0,2.0,1.0,11.0,1.0,0.0,4:57,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97169,2018-07-28,13:00,Final,Matheus Nicolau,89532,Dustin Ortiz,84274,False,True,KO,1,3:49,Kick,,,,8.0,5.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0:00,0.0,37.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0:04,1.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97168,2018-07-28,13:00,Final,Katlyn Chookagian,84866,Alexis Davis,84526,True,False,Points,3,5:00,,,,"27-30, 28-29, 28-29",188.0,11.0,3.0,50.0,9.0,3.0,0.0,0.0,0.0,0:00,0.0,141.0,17.0,43.0,24.0,10.0,36.0,2.0,1.0,0.0,0:00,0.0
28.07.2018,UFC Fight Night: Alvarez vs. Poirier 2,28.07.2018,97166,97167,2018-07-28,13:00,Final,Ross Pearson,84631,John Makdessi,84625,False,True,Points,3,5:00,,,,"29-28, 29-27, 30-26",182.0,15.0,27.0,51.0,9.0,19.0,2.0,0.0,0.0,0:00,0.0,211.0,25.0,25.0,99.0,13.0,19.0,0.0,0.0,0.0,0:00,0.0
30.07.2018,"DWTNCS Season 2, Week 7",30.07.2018,97180,97188,2018-07-30,21:00,Final,Shawn Teed,97189,Juan Adams,84708,False,True,KO,1,4:17,Punches,,,,12.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0:00,0.0,72.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0:00,0.0
30.07.2018,"DWTNCS Season 2, Week 7",30.07.2018,97180,97186,2018-07-30,21:00,Final,Jordan Griffin,85025,Maurice Mitchell,97187,True,False,SUB,1,3:57,,,Rear Naked Choke,,33.0,2.0,0.0,12.0,2.0,0.0,1.0,0.0,1.0,0:00,1.0,19.0,5.0,3.0,9.0,4.0,2.0,0.0,0.0,0.0,0:00,0.0
30.07.2018,"DWTNCS Season 2, Week 7",30.07.2018,97180,97185,2018-07-30,21:00,Final,Justin Sumter,85060,Ian Heinisch,84636,False,True,KO,1,3:37,Elbows,,,,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0:00,0.0,13.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,0:00,0.0
30.07.2018,"DWTNCS Season 2, Week 7",30.07.2018,97180,97183,2018-07-30,21:00,Final,Mitchell Sipe,97184,Don'Tale Mayes,85100,False,True,KO,2,4:49,Punches,,,,63.0,20.0,12.0,30.0,15.0,9.0,5.0,1.0,0.0,0:00,0.0,165.0,8.0,10.0,89.0,4.0,5.0,0.0,0.0,0.0,0:00,0.0
30.07.2018,"DWTNCS Season 2, Week 7",30.07.2018,97180,97181,2018-07-30,21:00,Final,Garrett Gross,97182,Roosevelt Roberts,84801,False,True,SUB,2,2:13,,,Rear Naked Choke,,8.0,7.0,3.0,4.0,7.0,3.0,1.0,0.0,0.0,0:00,0.0,45.0,2.0,1.0,33.0,2.0,1.0,4.0,3.0,1.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97201,2018-08-03,21:00,Final,JJ Aldrich,84542,Polyana Viana,84589,True,False,Points,3,5:00,,,,"27-30, 28-29, 28-29",77.0,5.0,1.0,36.0,3.0,1.0,1.0,0.0,0.0,0:00,0.0,97.0,24.0,8.0,24.0,15.0,7.0,5.0,1.0,0.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97202,2018-08-03,21:00,Final,Kevin Holland,84759,Thiago Santos,84421,False,True,Points,3,5:00,,,,"29-26, 29-27, 29-27",41.0,9.0,5.0,20.0,6.0,5.0,1.0,0.0,1.0,0:00,0.0,131.0,17.0,5.0,50.0,14.0,5.0,7.0,3.0,1.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97200,2018-08-03,21:00,Final,Renato Moicano,84319,Cub Swanson,84812,True,False,SUB,1,4:15,,,Rear Naked Choke,,42.0,3.0,2.0,14.0,2.0,1.0,2.0,1.0,1.0,0:00,1.0,19.0,5.0,14.0,5.0,3.0,12.0,0.0,0.0,0.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97199,2018-08-03,21:00,Final,Henry Cejudo,84286,Demetrious Johnson,93424,True,False,S Dec,5,5:00,,,,,116.0,25.0,6.0,29.0,18.0,4.0,11.0,3.0,0.0,0:00,0.0,62.0,21.0,51.0,23.0,19.0,39.0,2.0,1.0,0.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97198,2018-08-03,21:00,Final,Cody Garbrandt,84457,TJ Dillashaw,84268,False,True,KO,1,4:10,Punches,,,,37.0,5.0,1.0,14.0,2.0,1.0,2.0,0.0,0.0,0:00,0.0,60.0,6.0,6.0,37.0,5.0,3.0,0.0,0.0,0.0,0:00,2.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97197,2018-08-03,21:00,Final,Sheymon Moraes,84629,Matt Sayles,84806,True,False,Points,3,5:00,,,,"28-29, 28-29, 28-29",113.0,55.0,4.0,31.0,40.0,2.0,4.0,0.0,0.0,0:00,0.0,185.0,30.0,20.0,39.0,23.0,15.0,3.0,0.0,0.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97192,2018-08-03,21:00,Final,Zhang Weili,84470,Danielle Taylor,96070,True,False,Points,3,5:00,,,,"28-29, 28-29, 28-29",107.0,30.0,57.0,31.0,15.0,31.0,2.0,1.0,0.0,0:00,0.0,104.0,11.0,8.0,22.0,8.0,4.0,1.0,0.0,1.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97195,2018-08-03,21:00,Final,Montel Jackson,84652,Ricky Simon,84362,False,True,Points,3,5:00,,,,"29-28, 30-27, 30-27",76.0,15.0,3.0,27.0,13.0,2.0,2.0,2.0,0.0,0:00,0.0,31.0,14.0,8.0,7.0,10.0,8.0,20.0,7.0,0.0,0:00,0.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97194,2018-08-03,21:00,Final,Brett Johns,86651,Pedro Munhoz,84458,False,True,Points,3,5:00,,,,"29-27, 29-28, 30-26",153.0,12.0,3.0,61.0,10.0,2.0,6.0,0.0,0.0,0:00,0.0,182.0,31.0,32.0,78.0,16.0,23.0,4.0,0.0,1.0,0:00,3.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97193,2018-08-03,21:00,Final,Wuliji Buren,84340,Marlon Vera,84443,False,True,KO,2,4:53,Punch,,,,32.0,19.0,10.0,16.0,9.0,6.0,4.0,2.0,0.0,0:00,0.0,58.0,13.0,15.0,24.0,8.0,13.0,4.0,1.0,0.0,0:00,1.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97191,2018-08-03,21:00,Final,Jose Torres,97020,Alex Perez,84755,False,True,KO,1,3:46,Punches,,,,67.0,9.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0:00,0.0,139.0,16.0,7.0,67.0,11.0,6.0,3.0,0.0,0.0,0:00,1.0
04.08.2018,UFC 227: Dillashaw vs. Garbrandt 2,04.08.2018,97190,97196,2018-08-03,21:00,Final,Kyung Ho Kang,84353,Ricardo Ramos,84309,False,True,S Dec,3,5:00,,,,,120.0,12.0,25.0,38.0,6.0,21.0,2.0,1.0,0.0,0:00,0.0,117.0,13.0,16.0,40.0,6.0,8.0,2.0,1.0,1.0,0:00,0.0
07.08.2018,"DWTNCS Season 2, Week 8",07.08.2018,97203,97204,2018-08-06,21:00,Final,Tebaris Gordon,97205,Greg Hardy,84287,False,True,KO,1,0:17,Punch,,,,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0:00,0.0,14.0,4.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0:00,1.0
07.08.2018,"DWTNCS Season 2, Week 8",07.08.2018,97203,97206,2018-08-06,21:00,Final,Devonte Smith,84364,Joe Lowry,88287,True,False,KO,1,2:52,Elbows,,,,50.0,1.0,4.0,30.0,0.0,4.0,0.0,0.0,0.0,0:00,1.0,35.0,5.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0:00,0.0
07.08.2018,"DWTNCS Season 2, Week 8",07.08.2018,97203,97207,2018-08-06,21:00,Final,Dennis Bryant,97208,Kennedy Nzechukwu,84545,False,True,KO,1,1:48,Kick,,,,18.0,4.0,10.0,5.0,4.0,10.0,0.0,0.0,0.0,0:00,0.0,20.0,1.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0:00,1.0
07.08.2018,"DWTNCS Season 2, Week 8",07.08.2018,97203,97209,2018-08-06,21:00,Final,Jacob Kilburn,85610,Bobby Moffett,84727,False,True,SUB,2,1:02,,,D'Arce Choke,,9.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0:00,0.0,29.0,11.0,0.0,20.0,10.0,0.0,2.0,2.0,1.0,0:00,0.0
07.08.2018,"DWTNCS Season 2, Week 8",07.08.2018,97203,97210,2018-08-06,21:00,Final,Alex Gilpin,97211,Marty Coughran,97212,True,False,SUB,2,1:55,,,D'Arce Choke,,83.0,3.0,1.0,45.0,1.0,1.0,4.0,1.0,1.0,0:00,0.0,101.0,34.0,14.0,49.0,22.0,14.0,0.0,0.0,0.0,0:00,0.0
09.08.2018,Dana White's Contender Series: Brazil 1,09.08.2018,97213,97222,2018-08-09,21:00,Final,Mayana Kellem,97223,Mayra Bueno Silva,86740,False,True,SUB,1,1:02,,,Anaconda Choke,,6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0:00,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0:00,0.0
09.08.2018,Dana White's Contender Series: Brazil 1,09.08.2018,97213,97220,2018-08-09,21:00,Final,Gustavo Gabriel,97221,Rogerio Bontorin,84312,False,True,SUB,2,4:37,,,Rear Naked Choke,,43.0,13.0,4.0,29.0,8.0,2.0,2.0,0.0,0.0,0:00,0.0,57.0,11.0,8.0,25.0,9.0,7.0,4.0,2.0,1.0,0:00,0.0
09.08.2018,Dana White's Contender Series: Brazil 1,09.08.2018,97213,97218,2018-08-09,21:00,Final,Augusto Sakai,84693,Marcos Conrado Jr.,97219,True,False,KO,2,3:09,Punches,,,,106.0,6.0,11.0,66.0,3.0,10.0,0.0,0.0,0.0,0:00,2.0,35.0,2.0,1.0,10.0,2.0,1.0,7.0,1.0,0.0,0:00,0.0
09.08.2018,Dana White's Contender Series: Brazil 1,09.08.2018,97213,97214,2018-08-09,21:00,Final,Sarah Frota,84331,Maiara Amanajas dos Santos,97215,True,False,KO,1,3:26,Punch,,,,122.0,0.0,5.0,79.0,0.0,5.0,1.0,0.0,0.0,0:00,1.0,46.0,1.0,7.0,11.0,1.0,7.0,0.0,0.0,0.0,0:00,0.0
09.08.2018,Dana White's Contender Series: Brazil 1,09.08.2018,97213,97216,2018-08-09,21:00,Final,Diego Henrique da Silva,97217,Antonio Arroyo,85094,False,True,Points,3,5:00,,,,"30-26, 30-26, 30-26",47.0,15.0,4.0,21.0,13.0,4.0,0.0,0.0,0.0,0:00,0.0,41.0,17.0,12.0,21.0,17.0,11.0,11.0,4.0,0.0,0:00,0.0
10.08.2018,Dana White's Contender Series: Brazil 2,10.08.2018,97224,97225,2018-08-10,21:00,Final,Marcio Alexandre Jr.,95220,Leonardo Silva De Oliveira,97226,True,False,SUB,1,1:52,,,Guillotine Choke,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0:00,0.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,0:00,0.0
10.08.2018,Dana White's Contender Series: Brazil 2,10.08.2018,97224,97227,2018-08-10,21:00,Final,Maria de Oliveira Neta,97228,Marina Rodriguez,84549,False,True,KO,1,3:03,Punches,,,,16.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0:00,0.0,30.0,13.0,3.0,20.0,12.0,3.0,1.0,1.0,0.0,0:00,0.0
10.08.2018,Dana White's Contender Series: Brazil 2,10.08.2018,97224,97229,2018-08-10,21:00,Final,Johnny Walker,84327,Henrique da Silva,95957,True,False,Points,3,5:00,,,,"26-30, 27-30, 27-30",100.0,11.0,8.0,63.0,10.0,8.0,1.0,1.0,3.0,0:00,0.0,29.0,31.0,7.0,18.0,28.0,7.0,3.0,0.0,0.0,0:00,0.0
10.08.2018,Dana White's Contender Series: Brazil 2,10.08.2018,97224,97230,2018-08-10,21:00,Final,Estefani Almeida,97231,Taila Santos,84298,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",94.0,16.0,17.0,22.0,13.0,12.0,3.0,0.0,0.0,0:00,0.0,121.0,3.0,33.0,56.0,3.0,32.0,1.0,1.0,0.0,0:00,0.0
10.08.2018,Dana White's Contender Series: Brazil 2,10.08.2018,97224,97232,2018-08-10,21:00,Final,Bruno Assis,97233,Andre Muniz,85433,False,True,Points,3,5:00,,,,"30-26, 30-27, 30-27",36.0,7.0,1.0,13.0,5.0,1.0,4.0,2.0,1.0,0:00,0.0,66.0,6.0,4.0,41.0,4.0,3.0,9.0,3.0,0.0,0:00,0.0
25.08.2018,UFC Fight Night: Gaethje vs. Vick,25.08.2018,97234,97243,2018-08-24,21:00,Final,Andre Fili,84408,Michael Johnson,84743,False,True,S Dec,3,5:00,,,,,104.0,12.0,1.0,25.0,11.0,1.0,4.0,2.0,1.0,0:00,0.0,67.0,36.0,13.0,31.0,22.0,12.0,3.0,0.0,0.0,0:00,0.0
